03-supply-chain-trace	PASS	supply-chain-core-sealing-eligibility	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/013-03-supply-chain-trace-supply-chain-core-sealing-eligibility.txt	
03-supply-chain-trace	PASS	seed-deterministic-public-trace-fixture	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/014-03-supply-chain-trace-seed-deterministic-public-trace-fixture.txt	
03-supply-chain-trace	PASS	public-trace-valid-invalid-smoke	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/015-03-supply-chain-trace-public-trace-valid-invalid-smoke.txt	
03-supply-chain-trace	PASS	playwright-supply-chain-and-demo-spine	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/016-03-supply-chain-trace-playwright-supply-chain-and-demo-spine.txt	
04-submission-cert-lifecycle	FAIL	submission-revisions-sla-and-cert-lifecycle	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/017-04-submission-cert-lifecycle-submission-revisions-sla-and-cert-lifecycle.txt	exit_code=1
04-submission-cert-lifecycle	PASS	known-p0-gap-test-file-presence	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/018-04-submission-cert-lifecycle-known-p0-gap-test-file-presence.txt	
04-submission-cert-lifecycle	FAIL	playwright-cert-and-state-scoring	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/019-04-submission-cert-lifecycle-playwright-cert-and-state-scoring.txt	exit_code=1
05-admin-user-crud	PASS	admin-user-member-auditor-crud	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/020-05-admin-user-crud-admin-user-member-auditor-crud.txt	
05-admin-user-crud	FAIL	playwright-admin-user-flows	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/021-05-admin-user-crud-playwright-admin-user-flows.txt	exit_code=1
06-pdf-doc-versioning	FAIL	pdf-renderer-document-versioning	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/022-06-pdf-doc-versioning-pdf-renderer-document-versioning.txt	exit_code=2
06-pdf-doc-versioning	DEFERRED	pdf-visual-baselines	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/023-06-pdf-doc-versioning-pdf-visual-baselines-deferred.txt	RUN_VISUAL=0. Run with RUN_VISUAL=1 for visual baseline validation.
06-pdf-doc-versioning	FAIL	playwright-template-document-ui	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/024-06-pdf-doc-versioning-playwright-template-document-ui.txt	exit_code=1
07-jobs-audit-data-security	FAIL	jobs-audit-data-upload	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/025-07-jobs-audit-data-security-jobs-audit-data-upload.txt	exit_code=1
07-jobs-audit-data-security	PASS	high-signal-log-scan	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/026-07-jobs-audit-data-security-high-signal-log-scan.txt	
07-jobs-audit-data-security	PASS	rate-limit-doc-presence	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/027-07-jobs-audit-data-security-rate-limit-doc-presence.txt	
08-frontend-browser-a11y	PASS	frontend-full-vitest	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/028-08-frontend-browser-a11y-frontend-full-vitest.txt	
08-frontend-browser-a11y	PASS	frontend-lint	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/029-08-frontend-browser-a11y-frontend-lint.txt	
08-frontend-browser-a11y	PASS	frontend-build	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/030-08-frontend-browser-a11y-frontend-build.txt	
08-frontend-browser-a11y	PASS	playwright-accessibility-mobile-critical	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/031-08-frontend-browser-a11y-playwright-accessibility-mobile-critical.txt	
08-frontend-browser-a11y	DEFERRED	playwright-full-matrix	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/032-08-frontend-browser-a11y-playwright-full-matrix-deferred.txt	RUN_FULL_E2E=0. Focused critical Playwright set ran; full matrix deferred.
09-load-chaos-deploy	PASS	deploy-safety-gates	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/033-09-load-chaos-deploy-deploy-safety-gates.txt	
09-load-chaos-deploy	DEFERRED	public-trace-load-profile	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/034-09-load-chaos-deploy-public-trace-load-profile-deferred.txt	RUN_LOAD=0. Enable RUN_LOAD=1 to run performance SLO probe.
09-load-chaos-deploy	DEFERRED	chaos-drills	docs/qa/2026-09-12-p0-gates-after-boundary-spine-fixes/evidence/terminal/035-09-load-chaos-deploy-chaos-drills-deferred.txt	RUN_CHAOS=0 CHAOS_APPROVED=false. Destructive chaos requires explicit opt-in and backup/recovery checks.
